imagen,dist_manos,ancho_caderas,ancho_rodillas,ancho_tobillos,alineacion_tronco_x,simetria_rodillas_y,simetria_manos_y,clasificacion
img12_aug4.jpg,1.0442617161046766,0.5460432200514834,0.6884058174223411,1.391187698931691,1.3242284639334319,0.5719535135914569,0.4442556679815467,INCORRECTO
img12_aug5.jpg,1.1628112165407174,0.5592488137915321,0.6854158553468391,1.3879255538184563,1.2231890523395832,0.5598975665252215,0.6146359136674333,INCORRECTO
img12_aug6.jpg,1.058253902739367,0.5538141726028347,0.6753182611150044,1.367458211634314,1.2702247133094293,0.5443129663973665,0.5077058611935721,INCORRECTO
img12_aug7.jpg,0.9137774275461714,0.586706423858024,0.7874888045716685,1.2188366505379624,1.128871956181027,0.6939091854615939,0.471830527179769,INCORRECTO
img13.png,0.25983049617112064,0.6154703813140274,1.8499246579694106,2.479142742045094,0.10960426284890032,0.06369298819970864,0.1772435347333828,INCORRECTO
img13_aug1.png,0.23339414837160521,0.5910801235278189,1.7586666010606102,2.511112207974921,0.22738940243525305,0.027018441406871898,0.13906625629350655,INCORRECTO
img13_aug2.png,0.2545832744947533,0.5969839233750228,1.7168609464454119,2.48806315781979,0.22684590688549652,0.06053876710241296,0.15316244048032998,INCORRECTO
img13_aug3.png,0.25983049617112064,0.6154703813140274,1.8499246579694106,2.479142742045094,0.10960426284890032,0.06369298819970864,0.1772435347333828,INCORRECTO
img13_aug4.png,0.2786827661187256,0.5833575293783171,1.7523350263845792,2.590522096473044,0.2106526050871747,0.06493503359375356,0.11464234327161844,INCORRECTO
img13_aug5.png,0.2334421228818369,0.5979898525423567,1.8256979606846322,2.4891484589459587,0.1359031097659762,0.08390120545761637,0.1605546523202098,INCORRECTO
img13_aug6.png,0.2323192676854941,0.6049303360504357,1.8383399081812823,2.549852404865336,0.11554097384119617,0.09625598119556203,0.1458383207535701,INCORRECTO
img13_aug7.png,0.25854055285513416,0.6087424090917681,1.790553838221741,2.523186159980768,0.10226722604876337,0.049049354409779346,0.18431134716769412,INCORRECTO
img14.png,0.227293509774914,0.8245244387061599,1.50508049457077,2.401403346132395,0.9431448524140864,0.16801746913754903,0.03440430363736057,INCORRECTO
img14_aug1.png,0.22535359677283087,0.7808522022095195,1.5814764963715258,2.6306862611100232,1.1108557517456945,0.2338175807029196,0.007722198112831449,INCORRECTO
img14_aug2.png,0.18812144588863713,0.8650168438561094,1.7124074702985324,2.787169453017112,1.1099088879802599,0.20073376855451394,0.0704519704145571,INCORRECTO
img14_aug3.png,0.4688322310572112,0.8202112005349924,1.6014820998407449,2.542203417473023,0.9199062926385835,0.20219387313481443,0.1120083464090465,INCORRECTO
img14_aug4.png,0.32078412719148197,0.8025282004449908,1.6565334470715374,2.752263518457938,1.1719584254942421,0.1914674073756681,0.016780106934639768,INCORRECTO
img14_aug5.png,0.2209788191519775,0.7871250357646764,1.5047480912285336,2.660197228294984,1.2331616777733885,0.2186863235792248,0.060546461858767844,INCORRECTO
img14_aug6.png,0.7084377592744817,0.7581100642151718,1.4310461071409248,2.310950522959368,0.8868449999871414,0.19148484613256245,0.10328311077190463,INCORRECTO
img14_aug7.png,0.5314078931315447,0.780197821255391,1.526698049913255,2.42212898127809,0.9501494249128432,0.11723628977143348,0.032767447048595875,INCORRECTO
img15.png,0.3247803870958045,0.6626079916214134,2.050914333118245,2.9660664920994506,0.6338111030371967,0.49183766573760923,0.037948370285959016,INCORRECTO
img15_aug1.png,0.23209903249528366,0.6850846271317171,1.9380106493536842,2.9056957927893587,0.5292167235712497,0.4845560694595148,0.045422912952168326,INCORRECTO
img15_aug2.png,0.2508794115171319,0.691328818020709,2.182141939161942,3.1482831403484943,0.6659917277222879,0.5484002448613146,0.084588804549706,INCORRECTO
img15_aug3.png,0.31761772920241077,0.7014799494431767,2.144925273904329,3.0174305848685172,0.6359718174547043,0.5720422602450572,0.1618572249023691,INCORRECTO
img15_aug4.png,0.22526343596418183,0.7029302577115053,2.1559749381388644,3.128859804232502,0.639749587559598,0.4751203251589866,0.08368328235759927,INCORRECTO
img15_aug5.png,0.296043523634547,0.6681754554840249,2.0166319141907887,2.9650999456538574,0.5649089375867064,0.5101193457968127,0.04194942611114707,INCORRECTO
img15_aug6.png,0.2505115502277238,0.6848832927815681,2.086486815209475,3.009300292118301,0.6476622248764732,0.4565353753442354,0.03165744748457502,INCORRECTO
img15_aug7.png,0.27592858992701474,0.6747790480502085,2.020769021478276,2.923674141406259,0.5428660820534783,0.4880005481266856,0.04679574096656902,INCORRECTO
img16.png,1.016736116577642,0.7128269339803577,1.9191995124560066,2.618641066680438,0.17170586612438937,0.30141465575455884,0.8696138666015965,INCORRECTO
img16_aug1.png,1.0371857666246327,0.6616171235359529,1.8033051183898,2.4688230442212267,0.3397619494757028,0.19211236915702956,0.8292430989926565,INCORRECTO
img16_aug2.png,1.0926115575304947,0.677125880732058,1.8948730621876226,2.634448943002898,0.15202027113473543,0.2959632873787908,0.9096011216083849,INCORRECTO
img16_aug3.png,1.0246249911016683,0.6617328310599266,1.8309351548313915,2.446002341813483,0.19441262327906886,0.27164173234294625,0.896201908275613,INCORRECTO
img16_aug4.png,1.016736116577642,0.7128269339803577,1.9191995124560066,2.618641066680438,0.17170586612438937,0.30141465575455884,0.8696138666015965,INCORRECTO
img16_aug5.png,1.4270948359668794,0.6857246249349682,1.9552174452108424,2.548050194994741,0.1208848960428448,0.3536537944010451,1.3517336685717818,INCORRECTO
img16_aug6.png,1.3261962743887707,0.6488962191176982,1.8204539798834911,2.359563486232848,0.20667439474627536,0.2432024181626791,1.2021557734686332,INCORRECTO
img16_aug7.png,1.218265789202136,0.665699907351466,1.8844264134022988,2.491708951055907,0.13286825506889685,0.2064005426593656,0.9501453188233357,INCORRECTO
img17.png,0.19353390136765156,0.7734290124388492,2.608109233816729,2.9754615446937405,1.142025014355322,0.6412193866137549,0.08684721020455624,INCORRECTO
img17_aug1.png,0.17790274602625003,0.7902049607092213,2.637247385757602,3.0421474685114336,1.1834581651320453,0.6270234755160435,0.06535871319000282,INCORRECTO
img17_aug2.png,0.26272726037875765,0.7754420050022512,2.5528273817688194,2.954882992520441,1.1399494180502454,0.6261213626018884,0.033304864064341244,INCORRECTO
img17_aug3.png,0.3338869783577946,0.838741049764992,2.7533416490291254,3.1441166949812422,1.1987633944471374,0.6924025818518875,0.092920496429711,INCORRECTO
img17_aug4.png,0.2986647921297706,0.8260097376620927,2.7412063408898586,3.169276389783517,1.1943567860043298,0.7110376551378649,0.17634352679146756,INCORRECTO
img17_aug5.png,0.2325012097935365,0.8000743537477204,2.7595224555025486,3.199520771971981,1.348130754365265,0.45594117417605395,0.1316798633212335,INCORRECTO
img17_aug6.png,0.19353390136765156,0.7734290124388492,2.608109233816729,2.9754615446937405,1.142025014355322,0.6412193866137549,0.08684721020455624,INCORRECTO
img17_aug7.png,0.16147483823419317,0.7474931408748924,2.478478362619534,2.82842203048052,1.257026928695299,0.3711578121778229,0.04590361088095147,INCORRECTO
img18.png,1.1941890783310003,0.7806538115228993,2.07772733189398,2.6522486276327943,0.2879346771376397,0.21071012740558526,1.1369644501760607,INCORRECTO
img18_aug1.png,1.190973534443623,0.804760392332379,2.1421314640736555,2.7378363026276826,0.2929273084739619,0.19457273561921076,1.1335949187545569,INCORRECTO
img18_aug2.png,1.1769554746162343,0.8125013911792173,2.2373339038331075,2.84903940489082,0.2669378835135228,0.17462440127076442,1.1233892685485152,INCORRECTO
img18_aug3.png,1.1606567909679473,0.7826294761662226,2.114216653204431,2.7638640257885903,0.4086068001907587,0.10215415908308347,1.137729738132489,INCORRECTO
img18_aug4.png,1.2383470167785657,0.8208443938825959,2.2049850689896933,2.802396888072239,0.2610856770822342,0.20137581743947058,1.15747194652374,INCORRECTO
img18_aug5.png,1.26914545276405,0.809775557987541,2.1899000396270996,2.8017722264098883,0.2624361289877665,0.2202975535904211,1.2099900393082377,INCORRECTO
img18_aug6.png,1.2365227519125497,0.7865834601310872,2.104996719986823,2.700777229726467,0.33331629466563906,0.13601922337563768,1.1862911707591355,INCORRECTO
img18_aug7.png,1.1712417023763333,0.8061382279459393,2.1641744406388006,2.7451119643897757,0.25507570476652025,0.19363268955151025,1.1172858944864288,INCORRECTO
img19.png,0.44321847697084427,0.811370106354921,3.718354392549223,5.38221979078336,0.7357392066641882,0.9365926160073405,0.1804971136053916,INCORRECTO
img19_aug1.png,0.5232372977422488,0.9577150629130713,4.13574563765271,6.088330519387481,0.8457871571658506,1.1988943110775963,0.3639157974660134,INCORRECTO
img19_aug2.png,2.939688329612376,0.8795180286369428,4.21543729408771,5.889692068619194,0.957586203506065,0.7539395199044472,2.4395357247647205,INCORRECTO
img19_aug3.png,0.47667997962594527,0.7649632589094826,3.1820372986362786,4.707215791398354,0.6371191885740101,0.841588261758815,0.3112755849132289,INCORRECTO
img19_aug4.png,0.5025899516462591,0.7943909570289585,3.5365257582756233,5.339037044918068,0.6951683487758199,1.106116285148465,0.45772923809197136,INCORRECTO
img19_aug5.png,0.6536238968339603,0.8142963852677214,3.4600050038920616,5.205446890283045,0.6610655613454574,1.3104400749630847,0.571591781708159,INCORRECTO
img19_aug6.png,0.5626055647670904,0.8124492929036699,3.252567250645032,4.530283833921954,0.8338991297141491,0.39649061960386833,0.4275736868699146,INCORRECTO
img19_aug7.png,0.3980542208405604,0.7960115676107888,3.4975153706720876,5.3708598361550735,0.7727383864381872,0.9162009327017604,0.2712567200086184,INCORRECTO
img1_aug1.jpg,0.30231084076329157,1.0041241351485706,0.8220092638746872,1.5864291515436586,2.7299086347200663,0.36413864258709,0.1019014235185511,INCORRECTO
img1_aug2.jpg,0.24244106666935533,0.8672427663056895,0.8633472389528489,1.5658878942364933,2.892876223234132,0.3059045317479371,0.09004293930493258,INCORRECTO
img1_aug3.jpg,0.2625700577569068,0.9705143072485082,0.742779701215603,1.8487520623041123,2.5775526946185883,0.37022252836204267,0.10422162409629179,INCORRECTO
img1_aug4.jpg,0.2815773232212183,1.0376731927786909,0.6876996656572868,1.546282978244876,3.111550447607131,0.5083822997112751,0.2222343548027738,INCORRECTO
img1_aug5.jpg,0.24915471139237666,0.9981567273430603,0.8110046879233599,1.8195990427898603,2.863270101844772,0.48808202205252277,0.09252801058403883,INCORRECTO
img1_aug6.jpg,0.2759194294610848,0.9295131538950838,0.7849281300711122,1.6083554385311696,3.2882531954383785,0.5441432015570685,0.17116696688710165,INCORRECTO
img1_aug7.jpg,0.3168233303885312,0.9092608991830333,1.0112539780860132,1.81535352820195,2.927837247337231,0.6917148463305118,0.135707166979415,INCORRECTO
img2.webp,5.302566395835517,1.34494913576657,4.626875056944643,5.178213364135018,1.0702036361892044,0.9597027278306287,1.374253490274917,INCORRECTO
img20.png,0.5287866334711133,0.7197498350405072,2.1423292721958282,2.971937398976136,0.5414640252510519,0.08004239372585009,0.12546492318728306,INCORRECTO
img20_aug1.png,0.48815387812845173,0.7171888939931467,2.2634656139309546,3.1123518836889263,0.6189304592571825,0.028762593466875132,0.08154252478715913,INCORRECTO
img20_aug2.png,0.4966710392492359,0.6908113982064902,2.147693449117628,2.960247585897955,0.5370158889292662,0.05352530033676916,0.11335553863419279,INCORRECTO
img20_aug3.png,0.5247052588357373,0.6855468002760471,2.1231994632088766,2.9607177920978525,0.5896787234015427,0.06605545278505684,0.1717009136203873,INCORRECTO
img20_aug4.png,0.5022278522136496,0.685126355116529,2.200566872617256,2.933015057462037,0.5172231318794209,0.03546982206746989,0.08621050866837435,INCORRECTO
img20_aug5.png,0.45837533849854883,0.6469830788317524,2.2200354468865795,3.017660036688907,0.5577465331932576,0.07690511225493521,0.05061901892620212,INCORRECTO
img20_aug6.png,0.5279631010863728,0.718527593782662,2.2258867823573243,2.890350794637116,0.538784676677713,0.06815102775296585,0.09973464231262123,INCORRECTO
img20_aug7.png,0.5403697471461546,0.6914161892748248,2.1831986907864898,3.032279766436863,0.42493567195405424,0.24132764753720234,0.19957462958104707,INCORRECTO
img21.png,0.18239890345571888,0.808112792149353,2.517985877339035,2.8279719170771362,0.2523192369950213,0.6807093950038098,0.16903940366907835,INCORRECTO
img21_aug1.png,0.19641776859248525,0.8463087161301214,2.4503916199712337,2.9258299253364757,0.18872248745867484,0.7186146728410713,0.15696745301064932,INCORRECTO
img21_aug2.png,0.1558062161395278,0.8046700262455785,2.4755879408923955,2.980467078910585,0.2445124194682629,0.6930488061933406,0.14576642197032053,INCORRECTO
img21_aug3.png,0.19699238278360034,0.9457102986910412,2.8834631841001563,3.274169262444546,0.30252057946484073,0.6591902203377629,0.13398998872409965,INCORRECTO
img21_aug4.png,0.1790959811548435,0.797416308865635,2.5216921985670684,2.932731172412542,0.25840186435800977,0.6823982980576033,0.16128568496120277,INCORRECTO
img21_aug5.png,0.29022064535155145,0.7704992377048457,2.2727318965560457,2.7929564082056113,0.2601269326626476,0.6075240383420607,0.04720016353329585,INCORRECTO
img21_aug6.png,0.21865580984184832,0.8128077270853551,2.4364376377734547,2.810396150679848,0.115251263887867,0.7645867664979207,0.038100296778223464,INCORRECTO
img21_aug7.png,0.31491536560498445,0.8113493273984108,2.553202262350284,2.9922776693110213,0.29079054116243724,0.7181998511507598,0.3120481936746459,INCORRECTO
img22.png,28.494580253005257,3.6577773606821284,7.760378339212938,13.304750293173896,6.208122772645078,4.876489965057668,12.557903659542761,INCORRECTO
img22_aug1.png,35.66934331928081,4.207947633270408,10.255655078744349,16.433663958460563,7.944988106866438,7.089691548782949,12.064890199832941,INCORRECTO
img22_aug2.png,9.23133506946197,0.6963851120463579,1.5620444437099985,3.673026424784356,1.2124087607992324,1.2252751290568444,2.941993148811268,INCORRECTO
img22_aug3.png,10.830710022189434,1.7292510457305472,3.4387168001723554,4.270001431736615,2.2664092463175045,2.083442523727679,5.330576602035195,INCORRECTO
img22_aug4.png,11.002283434763516,0.9374772290697544,2.5149641652311625,3.9208274834459793,2.0843660920255984,1.4575078709997238,4.353380429257866,INCORRECTO
img22_aug5.png,7.497770160252999,0.32605888515546877,0.8370485485287135,1.5133190111379236,1.453440965514465,0.7549146493270797,2.624145654456158,INCORRECTO
img22_aug6.png,7.998715482235926,0.1927659167691658,0.40218440915317416,0.7034036434676699,1.4535635010209573,0.1194311150943935,1.773257538023758,INCORRECTO
img22_aug7.png,30.1301939171956,3.8688048642154462,7.942096120097408,12.874088982482844,5.298750530325643,4.885553940556132,10.87441145199901,INCORRECTO
img23.png,0.9064473010804539,1.755210788169304,5.050001660630668,9.528449560034277,1.7084570520185935,2.9976850927595047,0.06167482935820888,INCORRECTO
img23_aug1.png,0.7514251634140349,1.7877509177463498,5.656342697470443,9.211861040303424,1.5619265966077418,3.4691730939449537,0.025907891511780527,INCORRECTO
img23_aug2.png,2.998830169096324,2.201135059950407,1.1649486440309405,15.769302967758481,2.99323651186953,0.7991218790602597,2.0327850073507463,INCORRECTO
img23_aug3.png,1.279846225537183,2.4456178946471634,7.370640178889027,12.803326274237383,2.945989687477843,3.88682334597487,0.3036258665865739,INCORRECTO
img23_aug4.png,0.8164949746762271,1.8242082952432566,5.679989163507053,9.559290096071653,1.5378989387067357,3.5372259172377416,0.14901057098320628,INCORRECTO
img23_aug5.png,3.995048144936414,0.7380683699625481,18.72314316662194,29.408544196292866,4.401560962333912,13.086760313963682,2.1868984421874442,INCORRECTO
img23_aug6.png,0.6129716875394512,1.421138840149229,3.849737310777998,6.635731927800634,1.568358921519404,2.4480696194399627,0.19207293281144688,INCORRECTO
img23_aug7.png,1.6317086103705865,2.4785068107517443,1.933995957080146,5.016633873620276,2.8183771333015657,1.5466913260777029,0.24474413589669297,INCORRECTO
img24.jpg,0.40731457663183446,0.6195953451055746,1.8204000320675222,2.6040634092457866,0.10339695842171664,0.20639148545225097,0.14227795280872102,INCORRECTO
img24_aug1.jpg,0.22733151567587048,0.5878184548522914,1.7512010006784795,2.3955771220737283,0.07549696121078601,0.20943183718442004,0.09124804173683283,INCORRECTO
img24_aug2.jpg,0.22520525688400578,0.6449689692586051,1.7796484193045823,2.804756986228828,0.17520488253438046,0.304860451361204,0.07546317104083244,INCORRECTO
img24_aug3.jpg,0.30462773676761457,0.6459906771843562,1.9019411066790288,2.6258916460295847,0.11931532215711656,0.2352731453397349,0.07790258227655623,INCORRECTO
img24_aug4.jpg,0.11658131161374276,0.6274061504041956,1.951584580650797,2.8811837930944186,0.18769765502328664,0.17214073097995627,0.016410357707755407,INCORRECTO
img24_aug5.jpg,0.15058466240436805,0.7426101388134253,1.6986509079096679,2.831636195074919,0.3472341128536023,0.31536991083945165,0.005917202135686283,INCORRECTO
img24_aug6.jpg,0.2578917244941013,0.7138697042292652,1.9339299451840788,2.798338832726661,0.25688512987051454,0.2277526792201354,0.12380071676962354,INCORRECTO
img24_aug7.jpg,0.28576717422506903,0.631086226020904,1.7642541485651766,2.512879420719473,0.09422344911444938,0.12644258076572196,0.10311831138269634,INCORRECTO
img25.jpg,0.44272267253948405,1.2305263180991541,4.103645765753659,4.858341685935289,1.4931654907861052,1.267794454130673,0.21369956306929547,INCORRECTO
img25_aug1.jpg,0.36972835192091713,1.2377110613943856,3.8415982766339085,4.564258096057403,1.5722734360610906,0.9617681023504164,0.044753765800185814,INCORRECTO
img25_aug2.jpg,0.39305793029984215,1.3586323542376406,4.096560558118563,5.0480856143047825,1.6239707633045426,1.2501568299285932,0.29968109067464593,INCORRECTO
img25_aug3.jpg,0.7356183775747539,1.1392693372416016,2.801169059044688,3.899013744740177,1.39848544091858,0.5925931135075343,0.6680709073611526,INCORRECTO
img25_aug4.jpg,1.3085881232528866,1.4445516482186234,4.265994457542026,6.279445761825527,2.3786888846486605,1.4444428435466197,0.44098941414496534,INCORRECTO
img25_aug5.jpg,1.1174144754608752,1.346156924249289,4.126643642526391,5.022943489164206,1.8242032642508539,0.6366330323883157,0.08238517791656066,INCORRECTO
img25_aug6.jpg,0.02818660481831538,1.206378131785072,3.5113205296717838,4.225297928777743,1.47746063415346,1.156548400447143,0.005924687347330055,INCORRECTO
img25_aug7.jpg,2.143199584199196,1.1867006616929843,3.50058784076964,4.9570094167805046,1.721005567769722,1.1751929598795015,0.5483697969132668,INCORRECTO
img26.jpg,0.4120301171633893,0.6765064696346846,1.9086653774874651,1.8071790225143227,0.29391299174577934,0.16223051899614804,0.22122267167626816,INCORRECTO
img26_aug1.jpg,0.46542554516847406,0.6137032444352492,1.7578478521529504,1.652394656510985,0.31150937447390714,0.061424525390146006,0.1062917475921628,INCORRECTO
img26_aug2.jpg,0.2767604780984221,0.6793985451975314,1.8787985748768434,1.7503257579362974,0.284496247670715,0.16309864438006838,0.18302502550306934,INCORRECTO
img26_aug3.jpg,0.32618244790434897,0.6644432653253671,1.8586839238418589,1.7463994697364043,0.2866888711239536,0.11186401165062157,0.08372013595712385,INCORRECTO
img26_aug4.jpg,0.5013173096945228,0.6534542280895445,1.8270751833478323,1.6928945007875644,0.354627900040986,0.10672241208282596,0.11672446589437592,INCORRECTO
img26_aug5.jpg,0.4009639271869383,0.6798091696021447,1.9175982183384082,1.760284087596758,0.29537298977696247,0.006353377358363612,0.06248968252705709,INCORRECTO
img26_aug6.jpg,0.25568121511313086,0.6459667453242508,1.8512540757190477,1.7390473277602365,0.29812423903430935,0.08211820850734536,0.04768419694934268,INCORRECTO
img26_aug7.jpg,0.42537380310690565,0.6619969473563481,1.9038056582427996,1.6887676596252468,0.32778235296145825,0.11533863563333646,0.19517568741011418,INCORRECTO
img27.jpg,0.17507367820104291,0.7685446454546354,1.4519464782239282,1.7436996874222317,0.7570751538354927,0.08986149985318528,0.07105410401079697,INCORRECTO
img27_aug1.jpg,0.0708491540563306,0.7651822384226626,1.5260785550840983,1.7644394594642754,0.730206788264267,0.12436753601249881,0.035255889989492625,INCORRECTO
img27_aug2.jpg,0.1052355676859489,0.764008203606711,1.4415138389740756,1.7221454999239687,0.7822478517474639,0.02432273107202039,0.07788968169494984,INCORRECTO
img27_aug3.jpg,0.16349326632031558,0.7506184414486409,1.4557770114613042,1.7317947943093468,0.7973480335786088,0.053684746385145976,0.09122245666207399,INCORRECTO
img27_aug4.jpg,0.16467458668523474,0.7579557753039053,1.4434281150787893,1.730091326869781,0.7590888221015301,0.07220411858308713,0.10472710057935507,INCORRECTO
img27_aug5.jpg,0.12774912359586216,0.7521019298647956,1.4528155680119197,1.7320389364217301,0.7537347306435765,0.0634035409587399,0.03448151407016028,INCORRECTO
img27_aug6.jpg,0.08228853464996612,0.7413709318878668,1.4825039299047973,1.7203566131127643,0.7461159871753936,0.10647357264265575,0.025534098882021808,INCORRECTO
img27_aug7.jpg,0.0892088678824506,0.7263088004527143,1.4351565835261446,1.7067852794113059,0.7535126556894469,0.13164275499353922,0.04354480757810771,INCORRECTO
img28.jpg,0.4059665370035941,0.8522071650714613,1.5778767615289682,2.495718789365926,0.9711645277870058,0.6157453910225478,0.2820977055521288,INCORRECTO
img28_aug1.jpg,0.13754889350517108,0.8585044175860364,1.8460265500339736,2.3966167103689284,0.8493744279788662,0.8763427451992462,0.046181126345456874,INCORRECTO
img28_aug2.jpg,0.741362269112856,0.9035223342307386,2.2648746929725903,3.6096627707931814,0.8334273441068505,1.2588200027326646,0.7090438896893051,INCORRECTO
img28_aug3.jpg,0.38744988395550073,0.9031722332133153,2.646383560490733,3.598464286207695,1.0128060996305415,1.7060822835235268,0.263902581983249,INCORRECTO
img28_aug4.jpg,0.8916214498705894,0.9766271727769155,2.7025762241944093,4.622913819375894,1.0205892427082517,1.349831366900255,0.8799281898740116,INCORRECTO
img28_aug5.jpg,0.17076065188976727,0.7389029006264125,1.5579930957469141,2.304507528224974,0.7186754577434373,0.3872338630646858,0.12227312720427506,INCORRECTO
img28_aug6.jpg,0.2929441608904235,0.8820263170321502,2.6433066652395505,4.336337852625742,0.9223876085142511,1.5635297416400995,0.28571040227999006,INCORRECTO
img28_aug7.jpg,0.1939375841518484,0.8374868247550442,2.0945172267782555,2.532678471875584,0.9347903437973814,1.0346126138945297,0.01219166074245413,INCORRECTO
img29.jpg,0.4449539444034398,0.7941435124655124,2.4726573020530727,2.2772351749827733,0.41929720016636124,1.8082418944432779,0.44072245342156563,INCORRECTO
img29_aug1.jpg,0.45188796499027567,0.7507076840704335,2.530195662972875,2.2289473528318178,0.3735338822209607,1.8521697634967706,0.43815117158232814,INCORRECTO
img29_aug2.jpg,0.7385665200547514,0.7515181296470423,2.4875941430298556,2.385291784419474,0.4087669658792613,1.950708909315567,0.7357263789296348,INCORRECTO
img29_aug3.jpg,0.5030064171753247,0.8225169514120599,1.942399599293114,1.5218721979723775,0.43753583233301746,1.5079737539144844,0.4996025431032192,INCORRECTO
img29_aug4.jpg,0.36563247100026536,0.8184770270059957,2.2476387994883082,1.9280408185658895,0.3920938164858179,1.740009592374997,0.3566148316428832,INCORRECTO
img29_aug5.jpg,0.4849464352757313,0.8361188492233662,2.4273684241675166,1.8592986767376602,0.39278014972772,1.807791966590749,0.4750213585129667,INCORRECTO
img29_aug6.jpg,0.5352566927633522,0.8216845081290131,2.9928083130155385,2.7831509719203575,0.49479943667962906,2.210441042678208,0.5291595195187022,INCORRECTO
img29_aug7.jpg,0.48405700458179707,0.8128386969143293,2.498261869735441,2.5201516746051285,0.47735219936907164,1.7965149129312923,0.48153050261393804,INCORRECTO
img2_aug1.webp,27.85473038229009,4.845655806790986,20.098492013575125,23.85870122362812,3.2586385936712863,4.9033337932739265,10.112427043956247,INCORRECTO
img2_aug2.webp,9.319550596643273,1.7976994424979216,6.653329763224205,8.005600426390622,1.5009720686150332,1.266578175513371,3.270785201072697,INCORRECTO
img2_aug3.webp,6.6743940077073995,2.081377279719866,8.341251646543272,9.485206071580137,1.665181825941902,1.8169653313028822,1.2844232993058506,INCORRECTO
img2_aug4.webp,35.09884095502497,7.515317790987342,31.514399172583886,37.35947512626339,6.372449959157875,5.926370330941916,11.812091615028182,INCORRECTO
img2_aug5.webp,9.641472547029172,2.3523530405656885,8.668535240855757,9.923474052976923,2.1480999772347866,1.765625148525179,2.2384566285635317,INCORRECTO
img2_aug6.webp,9.112376935079652,2.2716348618528253,8.94709930260017,10.374576705295151,2.046762491476241,1.7089011306572641,2.2803597152355204,INCORRECTO
img2_aug7.webp,10.637414142602392,2.4581683832722487,9.164681475060387,10.78701379470645,1.8207572316457108,1.8156027435869333,3.540535271761089,INCORRECTO
img3.jpg,4.432481630238834,0.3405252186530034,0.35768897135657945,1.649782177650095,0.8465135630655849,0.11785081540884942,1.9398380904775967,INCORRECTO
img30.png,0.3147697997737885,0.649919616797312,2.4086293763819375,3.3983624601265503,0.3604675394766249,0.3924941552896261,0.25007587709598916,INCORRECTO
